日期,西德州(美元/桶),杜拜(美元/桶),布蘭特(美元/桶)
2003/03/17,34.91,28.21,30.25
2003/03/14,35.2,27.56,31.37
2003/03/13,35.85,30.18,33.57
2003/03/12,37.65,29.94,34.01
2003/03/11,36.5,31.11,33.82
2003/03/10,37,31.21,34.89
2003/03/07,37.5,30.81,35.04
2003/03/06,36.75,31.1,34.67
2003/03/05,36.4,30.76,33.99
2003/03/04,36.6,31.03,34.08
2003/03/03,34.23,29.31,33.32
2003/02/28,36.3,29.97,34
2003/02/27,36.9,30.02,33.88
2003/02/26,37.4,29.27,33.73
2003/02/25,36.2,30.05,33.39
2003/02/24,37.8,29.22,33.39
2003/02/21,36.68,28.49,32.77
2003/02/20,36.5,29.46,32.24
2003/02/19,36.85,29.59,33.39
2003/02/18,36.5,29.14,32.08
2003/02/17,36.5,29.14,32.08
2003/02/14,36.5,30.09,33.45
2003/02/13,36.05,30.47,33.04
2003/02/12,35.38,30.13,32.55
2003/02/11,35.43,29.9,32.53
2003/02/10,34.15,29.66,32.07
2003/02/07,34.8,29.59,32.03
2003/02/06,33.9,29.68,31.61
2003/02/05,33.65,29.63,31.14
2003/02/04,33.27,28.63,31.18
2003/02/03,32.45,29.41,31.1
2003/01/31,33.53,29.41,32.52
2003/01/30,33.849,29.27,32.38
2003/01/29,33.63,28.53,32
2003/01/28,32.68,28.46,31.53
2003/01/27,32.28,28.43,31.48
2003/01/24,35.03,27.91,31.74
2003/01/23,33.85,28.38,31.48
2003/01/22,34.45,28.54,32.05
2003/01/21,34.25,28.13,31.78
2003/01/20,33.65,28.46,32.36
2003/01/17,33.65,27.11,31.82
2003/01/16,33.55,28.44,34.36
2003/01/15,33.2,27.91,31.96
2003/01/14,32.38,28.7,31.69
2003/01/13,32.25,27.53,30.45
2003/01/10,32.08,26.98,30.89
2003/01/09,32,26.88,30.04
2003/01/08,30.6,26.14,28.93
2003/01/07,31.3,26.71,29.72
2003/01/06,32.35,28.62,30.47
2003/01/03,31.88,27.47,31.01
2003/01/02,31.88,27.47,31.01
2002/12/31,31.21,27.18,30.21
2002/12/30,31.34,28.35,31.71
2002/12/27,32.65,27.76,31.709
2002/12/26,32.4,27.71,31.83
2002/12/24,32,28.08,31.36
2002/12/23,31.8,27.2,31.43
2002/12/20,30.25,26.41,30.18
2002/12/19,30.48,26.58,29.96
2002/12/18,30.38,26.93,29.73
2002/12/17,30.05,26.15,29
2002/12/16,30.08,26.42,29.53
2002/12/13,28.5,25.26,27.4
2002/12/12,27.85,24.82,27.03
2002/12/11,27.25,24.96,26.85
2002/12/10,27.55,24.61,26.9
2002/12/09,26.98,24.41,26.21
2002/12/06,26.7,24.13,26.26
2002/12/05,27.05,24.35,26.09
2002/12/04,26.5,23.99,25.46
2002/12/03,27.05,24.84,25.88
2002/12/02,27,24.45,25.65
2002/11/29,26.6,23.95,25.1
2002/11/28,26.6,24.15,25.04
2002/11/27,26.6,24.23,25.13
2002/11/26,26.13,23.87,24.71
2002/11/25,26.7,23.65,24.43
2002/11/22,26.3,23.71,25.12
2002/11/21,26.55,23.66,24.57
2002/11/20,26.6,23.08,24.38
2002/11/19,26.05,23.21,23.82
2002/11/18,26.35,23.19,24
2002/11/15,25.15,22.4,23.22
2002/11/14,24.95,22.14,22.92
2002/11/13,24.85,21.76,22.68
2002/11/12,25.55,22.59,23.78
2002/11/11,25.62,22.65,23.62
2002/11/08,25.15,22.31,23.51
2002/11/07,25.15,22.31,23.51
2002/11/06,25.53,22.49,23.72
2002/11/05,25.85,22.89,24.14
2002/11/04,26.7,23.84,25.04
2002/11/01,26.85,24.29,25.67
2002/10/31,26.97,24.34,25.67
2002/10/30,26.57,24.31,25.56
2002/10/29,26.65,24.52,25.85
2002/10/28,27,24.26,25.84
2002/10/25,26.7,25.04,26.12
2002/10/24,27.75,25.66,26.86
2002/10/23,27.95,25.67,26.87
2002/10/22,27.8,25.33,26.71
2002/10/21,28.2,25.73,27.18
2002/10/18,29.45,26.93,28.4
2002/10/17,29.3,27.09,28.61
2002/10/16,29.45,26.8,28.82
2002/10/15,29.7,27.05,28.777
2002/10/14,30,27.31,28.71
2002/10/11,29.38,26.84,28.31
2002/10/10,28.95,26.51,26.51
2002/10/09,29.35,27.05,28.38
2002/10/08,29.4,26.96,28.4
2002/10/07,29.5,27.43,28.58
2002/10/04,29.5,27.23,28.48
2002/10/03,29.65,27.28,28.42
2002/10/02,30.34,27.47,28.89
2002/10/01,30.68,27.51,29.05
2002/09/30,30.3,27.3,28.85
2002/09/27,30.35,27.21,29.04
2002/09/26,30.25,27.15,28.98
2002/09/25,30.28,27.37,29.31
2002/09/24,30.7,27.3,29.08
2002/09/23,30.55,27.73,29.39
2002/09/20,29.5,26.71,28.34
2002/09/19,29.43,26.86,28.33
2002/09/18,29.3,26.88,28.24
2002/09/17,28.9,26.63,27.91
2002/09/16,29.65,26.91,28.72
2002/09/13,29.65,26.96,28.67
2002/09/12,28.68,26.45,27.78
2002/09/11,29.6,27.05,28.51
2002/09/10,29.5,26.86,28.43
2002/09/09,29.5,27.58,28.49
2002/09/06,29.44,27.81,28.31
2002/09/05,28.79,26.68,27.69
2002/09/04,28.05,26.45,27.13
2002/09/03,27.5,25.5,26.72
2002/09/02,28.7,26.48,27.41
2002/08/30,28.7,26.48,27.48
2002/08/29,28.65,26.53,27.36
2002/08/28,28.05,25.91,26.91
2002/08/27,28.58,26.05,27.23
2002/08/26,29,25.83,27.8
2002/08/23,29.5,25.89,27.34
2002/08/22,29.78,26.61,27.91
2002/08/21,30.09,25.96,27.91
2002/08/20,29.85,25.76,27.33
2002/08/19,29.6,26.22,27.69
2002/08/16,27.41,25.89,27
2002/08/15,29.1,25.21,26.9
2002/08/14,28.15,25.06,26.81
2002/08/13,27.65,25.35,26.44
2002/08/12,27.6,24.98,26.27
2002/08/09,26.65,24.45,25.65
2002/08/08,26.32,24.88,25.24
2002/08/07,26.32,24.88,25.24
2002/08/06,26.97,24.52,25.82
2002/08/05,26.35,24.87,25.8
2002/08/02,26.6,24.58,25.31
2002/08/01,26.25,24.52,25.47
2002/07/31,26.8,24.97,25.9
2002/07/30,27.15,24.3,25.68
2002/07/29,26.35,24.35,25.25
2002/07/25,26.72,24.54,25.44
2002/07/24,26.69,24.52,25.5
2002/07/23,26.6,24.46,25.61
2002/07/22,27.83,25.36,26.64
2002/07/19,27.57,25.12,26.49
2002/07/18,27.88,25.28,26.55
2002/07/16,26.73,22.38,26.11
2002/07/12,26.83,26.83,26.02
2002/07/11,26.83,24.61,26.02
2002/07/10,26.77,24.68,25.99
2002/07/09,26.09,23.96,25.18
2002/07/08,26.07,23.85,25.09
2002/07/03,26.8,24.42,25.86
2002/07/02,26.77,24.38,25.76
2002/07/01,26.73,24.31,25.5
2002/06/28,26.86,24.56,25.44
2002/06/27,26.86,24.58,25.31
2002/06/26,26.76,24.37,25
2002/06/25,26.07,24.34,25.12
2002/06/24,26.19,24.35,25.16
2002/06/21,25.52,23.83,24.5
2002/06/20,25.6,24.15,24.78
2002/06/19,25.31,23.65,24.25
2002/06/18,25.43,23.81,24.44
2002/06/17,26.09,23.28,24.79
2002/06/14,25.94,24.14,24.29
2002/06/13,25.65,23.84,23.47
2002/06/12,24.64,23.03,22.85
2002/06/11,24.12,22.75,22.61
2002/06/10,24.29,23.11,22.92
2002/06/07,24.75,23.56,23.1
2002/06/06,24.79,23.74,23.32
2002/06/05,24.89,23.81,23.2
2002/05/31,25.31,23.73,23.89
2002/05/30,24.67,23.15,23.5
2002/05/29,25.76,24.12,24.63
2002/05/28,25.27,23.84,24.22
2002/05/24,26.78,24.19,24.14
2002/05/23,26.59,24.31,24.13
2002/05/22,26.82,24.42,24.28
2002/05/21,27.33,24.45,24.69
2002/05/20,28.37,25.2,25.82
2002/05/19,28.22,25.14,25.85
2002/05/16,27.98,25.2,25.91
2002/05/15,28.18,25.85,25.91
2002/05/14,29.42,26.04,27.17
2002/05/13,28.4,25.16,26.49
2002/05/10,27.99,25.31,26.55
2002/05/09,27.68,24.84,26.29
2002/05/08,27.85,25.02,26.48
2002/05/07,26.63,24.32,25.92
2002/04/29,27.57,25.41,27.22
2002/04/26,27.11,24.97,26.64
2002/04/25,26.58,24.44,26.33
2002/04/24,26.25,24.42,26.35
2002/04/23,26.57,24.76,26.31
2002/04/22,26.27,24.27,25.99
2002/04/19,26.38,24.55,25.8
2002/04/18,26.18,24.47,25.72
2002/04/17,25.94,24.25,24.98
2002/04/16,24.75,23.46,23.95
2002/04/15,24.57,23,23.34
2002/04/12,23.47,22.04,23.01
2002/04/11,24.99,24.3,23.76
2002/04/10,26.13,24.37,24.89
2002/04/09,25.82,24.17,25.19
2002/04/08,26.21,23.99,25.33
2002/04/05,26.21,23.99,25.33
2002/04/04,26.58,25.19,26.7
2002/04/03,27.56,25.46,26.71
2002/04/02,27.71,25.92,27.26
2002/04/01,26.88,23.84,25.6
2002/03/27,25.87,23.82,25.09
2002/03/26,25.36,23.69,24.96
2002/03/25,24.31,23.61,24.77
2002/03/22,24.9,23.84,24.99
2002/03/21,25.44,24.08,24.95
2002/03/20,24.9,23.3,24.29
2002/03/19,24.88,23.23,24.35
2002/03/18,25.11,23.55,24.46
2002/03/15,24.51,23.19,23.84
2002/03/14,24.56,23.29,23.53
2002/03/13,24.16,22.7,23.38
2002/03/12,24.2,22.73,23.19
2002/03/11,23.33,22.84,24.31
2002/03/08,23.84,22.28,22.74
2002/03/07,23.71,22.23,22.76
2002/03/06,23.15,21.51,22.18
2002/03/05,23.17,21.56,22.31
2002/03/04,22.45,20.58,21.52
2002/03/01,22.4,20.7,21.57
2002/02/28,21.74,20.11,21.07
2002/02/27,21.74,20.11,21.07
2002/02/26,21.41,19.52,20.59
2002/02/25,20.25,18.62,19.61
2002/02/22,20.87,19.01,20
2002/02/21,20.76,18.94,19.9
2002/02/20,20.29,18.47,19.39
2002/02/19,20.88,18.96,20.21
2002/02/18,21.5,18.81,20.23
2002/02/15,21.5,19.09,20.76
2002/02/11,21.41,19.85,21.87
2002/02/08,20.26,18.56,20.09
2002/02/07,19.64,18.06,19.59
2002/02/06,19.78,18.13,19.72
2002/02/05,20.07,18.34,19.87
2002/02/04,20.07,18.5,20.14
2002/02/01,20.38,18.88,20.26
2002/01/31,19.48,18.18,19.41
2002/01/30,19.08,17.79,19.04
2002/01/29,19.58,18.08,19.49
2002/01/28,20.05,18.47,19.85
2002/01/25,19.72,18.18,19.51
2002/01/24,19.4,17.97,19.17
2002/01/23,19.2,18.11,19.13
2002/01/22,18.34,17.67,18.59
2002/01/18,18,17.37,18.13
2002/01/17,17.97,17.39,17.94
2002/01/16,18.86,18.03,18.66
2002/01/15,18.9,17.96,18.64
2002/01/14,18.89,17.73,18.68
2002/01/11,19.68,18.54,19.74
2002/01/10,20.38,18.87,20.12
2002/01/09,20.18,18.45,19.7
2002/01/08,21.25,19.32,21.01
2002/01/07,21.48,19.48,21.42
2002/01/04,21.62,19.81,21.58
2002/01/03,20.37,18.58,20.06
2001/12/28,20.44,18.68,19.7
2001/12/24,19.27,18.05,18.44
2001/12/21,19.27,17.92,18.71
2001/12/20,18.5,17.63,18.5
2001/12/19,19.2,18.03,18.84
2001/12/18,19.36,17.56,18.5
2001/12/17,19.22,17.52,18.39
2001/12/14,19.23,17.64,18.6
2001/12/13,18.12,16.55,17.44
2001/12/12,18.36,17,17.88
2001/12/11,18.08,16.68,17.61
2001/12/10,18.37,16.88,17.72
2001/12/07,19.04,17.67,18.63
2001/12/06,18.54,16.8,18.05
2001/12/05,19.49,17.76,18.94
2001/12/04,19.65,17.73,19.01
2001/12/03,20.09,17.93,19.44
2001/11/30,19.44,17.88,19.29
2001/11/29,18.62,17.05,18.56
2001/11/28,19.22,16.95,18.86
2001/11/27,19.48,17.3,19.22
2001/11/26,18.69,16.56,18.57
2001/11/23,17.96,17.32,19.48
2001/11/22,17.96,17.8,20.1
2001/11/21,18.48,16.8,17.96
2001/11/20,18.55,17.19,18.65
2001/11/19,17.72,16.45,17.51
2001/11/16,18.03,16.13,17.15
2001/11/15,17.45,15.9,16.97
2001/11/14,19.74,17.05,18.4
2001/11/13,21.67,19.57,20.35
2001/11/12,21.23,19.01,19.33
2001/11/09,20.93,19.96,22.22
2001/11/08,21.17,18.48,19.8
2001/11/07,20.09,17.53,18.84
2001/11/06,19.92,17.27,18.6
2001/11/05,20.02,17.66,18.97
2001/11/04,20.19,18.05,19.3
2001/11/01,20.39,17.8,19.12
2001/10/31,21.18,18.74,19.79
2001/10/30,21.87,19.09,20.4
2001/10/29,22.15,19.32,20.42
2001/10/26,22.03,19.24,20.26
2001/10/25,21.77,19.07,20.15
2001/10/23,21.52,19.13,20.11
2001/10/22,21.76,19.28,20.18
2001/10/19,21.83,19.54,20.53
2001/10/18,21.31,18.76,19.7
2001/10/17,21.81,19.19,20.07
2001/10/16,22,19.86,20.78
2001/10/15,22.5,20.07,20.76
2001/10/12,22.5,19.61,20.44
2001/10/11,23.34,20.39,21.19
2001/10/10,22.53,19.94,20.74
2001/10/09,22.48,19.83,20.59
2001/10/08,22.45,19.37,20.42
2001/10/05,22.39,19.33,20.58
2001/10/04,22.63,20.08,21.31
2001/10/03,22.08,20.76,20.52
2001/10/02,22.79,20.14,20.77
2001/09/28,23.34,21.5,21.96
2001/09/27,22.74,20.6,21.47
2001/09/26,22.38,21.33,21.7
2001/09/25,21.56,21.01,21.08
2001/09/24,21.5,20.62,20.61
2001/09/21,25.37,23.69,24.34
2001/09/20,26.59,24.1,24.97
2001/09/19,26.72,24.3,25.52
2001/09/18,27.7,25.06,26.8
2001/09/17,28.81,25.63,27.95
2001/09/14,29.86,26.63,29.07
2001/09/13,28.65,25.69,27.91
2001/09/12,27.73,25.46,27.79
2001/09/11,27.5,26.3,28.91
2001/09/10,27.63,24.58,27.3
2001/09/07,28.03,25.19,27.56
2001/09/06,27.58,24.62,26.83
2001/09/05,26.95,24.09,26.12
2001/09/04,26.93,24,26.16
2001/09/03,27,24.2,26.58
2001/08/31,27.2,24.24,26.71
2001/08/29,27.05,24.67,26.68
2001/08/24,28.15,24.61,26.24
2001/08/23,27.85,24.32,26.06
2001/08/22,27.12,24,25.58
2001/08/21,27.91,23.32,25.63
2001/08/20,27.18,24,25.15
2001/08/17,26.69,23.58,24.59
2001/08/16,27.41,24.41,25.23
2001/08/15,28.02,25.6,25.83
2001/08/14,28.02,25.6,25.83
2001/08/13,27.82,24.74,25.71
2001/08/10,28.05,24.83,25.63
2001/08/09,27.64,24.38,25.28
2001/08/08,27.54,24.15,25.25
2001/08/07,27.94,24.43,25.68
2001/08/06,27.74,24.15,25.48
2001/08/03,27.62,24.09,25.35
2001/08/01,26.77,23.47,24.52
2001/07/31,26.35,23.2,24.25
2001/07/27,27.02,23.69,24.75
2001/07/26,26.64,23.79,24.52
2001/07/25,26.64,23.79,24.52
2001/07/24,26.13,23.17,24.17
2001/07/23,25.94,23.01,24.19
2001/07/20,25.59,22.92,23.81
2001/07/19,25.27,22.52,23.62
2001/07/18,24.91,22.42,22.97
2001/07/17,25.57,22.94,23.54
2001/07/16,26.07,23.22,23.85
2001/07/13,26.59,23.47,23.77
2001/07/12,26.8,23.5,23.94
2001/07/11,27.11,23.88,24.23
2001/07/10,27.49,23.81,24.99
2001/07/09,27.59,23.85,25.22
2001/07/06,28.22,24.49,26.48
2001/07/05,27.02,23.38,25.96
2001/07/04,26.24,23.72,25.92
2001/07/03,25.95,23.32,24.53
2001/06/29,26.25,23.61,25.63
2001/06/28,25.56,23.15,26.16
2001/06/27,25.61,23.53,27.48
2001/06/26,26.98,23.95,27.48
2001/06/25,27.25,24.31,26.61
2001/06/22,26.83,24.85,27.18
2001/06/19,27.43,25.33,27.48
2001/06/18,27.55,25.27,27.52
2001/06/15,28.41,25.92,28.97
2001/06/14,29.04,25.64,29.24
2001/06/13,28.86,25.3,29.1
2001/06/12,29.15,26.29,29.29
2001/06/11,29.07,26.75,29.55
2001/06/08,28.36,27.05,29.49
2001/06/07,27.82,26.54,28.69
2001/06/06,27.64,26.69,28.86
2001/06/05,28.22,27.57,29.67
2001/06/04,28.09,27.15,29.21
2001/06/01,27.91,26.85,28.79
2001/05/31,28.51,27.61,29.48
2001/05/30,28.55,27.2,29.13
2001/05/29,28.65,27.53,29.2
2001/05/25,27.83,26.53,28.78
2001/05/24,27.89,25.84,28.76
2001/05/23,29.16,26.17,29.29
2001/05/22,29.39,26.34,29.64
2001/05/21,29.91,26.5,29.9
2001/05/18,29.91,26.5,29.94
2001/05/17,28.92,25.38,25.54
2001/05/16,28.83,25.18,28.56
2001/05/15,29.04,24.62,28.39
2001/05/14,28.74,24.82,28.37
2001/05/11,28.58,24.85,28.35
2001/05/10,28.52,25.16,28.34
2001/05/09,28.38,24.74,27.91
2001/05/08,27.39,24.33,27.45
2001/05/07,27.79,24.13,27.2
2001/05/04,28.36,24.96,28.04
2001/05/03,28.44,24.88,27.97
2001/05/02,27.8,24.61,27.31
2001/05/01,28.94,25.42,28.12
2001/04/30,28.42,24.83,27.38
2001/04/27,28.27,24.71,27.44
2001/04/26,28.44,24.96,27.34
2001/04/25,25.8,24.22,26.34
2001/04/24,25.16,23.91,25.86
2001/04/23,26.86,24.18,25.99
2001/04/20,27.18,24.05,25.89
2001/04/19,27.73,24.63,26.07
2001/04/18,27.83,24.76,26.63
2001/04/17,28.14,24.87,27.12
2001/04/16,28.77,24.91,27.39
2001/04/12,28.29,24.85,26.94
2001/04/11,28.18,24.7,26.6
2001/04/10,28.4,24.8,26.59
2001/04/09,27.28,23.67,24.76
2001/04/06,27.04,23.41,24.65
2001/04/05,27.24,23.43,25.01
2001/04/03,26.17,22.88,24.05
2001/04/02,25.64,22.74,23.84
2001/03/30,26.22,22.82,24.21
2001/03/29,26.32,22.71,24.26
2001/03/28,26.42,22.73,24.43
2001/03/27,27.72,23.35,25.22
2001/03/26,27.44,23.06,25.01
2001/03/23,27.08,23.23,24.84
2001/03/22,26.17,22.85,24.02
2001/03/21,26.45,23.07,24.21
2001/03/20,25.76,23.14,24
2001/03/19,26.15,23.16,23.95
2001/03/16,26.58,23.33,24.52
2001/03/15,26.48,23.09,24.41
2001/03/14,26.41,22.57,24.15
2001/03/13,27.57,23.5,25.25
2001/03/12,27.94,23.89,25.71
2001/03/09,27.86,24.46,25.96
2001/03/08,28.29,24.25,26.07
2001/03/07,28.91,24.79,26.64
2001/03/06,28.34,24.42,26.2
2001/03/05,28.46,24.75,26.47
2001/03/02,27.82,23.38,25.52
2001/03/01,27.66,23.38,25.36
2001/02/28,27.35,23.05,25.53
2001/02/27,28.06,23.35,26.23
2001/02/26,28.32,23.29,26.05
2001/02/23,28.77,23.84,26.7
2001/02/22,28.58,24.03,26.7
2001/02/21,28.25,24.03,26.83
2001/02/20,28.55,24.23,27.15
2001/02/19,29.11,24.71,27.74
2001/02/16,29.08,24.53,27.46
2001/02/15,28.87,24.61,27.06
2001/02/14,29.64,24.81,27.61
2001/02/13,30.33,25.54,28.54
2001/02/12,30.47,25.15,28.59
2001/02/09,30.96,26.11,29.65
2001/02/08,31.52,26.62,30.19
2001/02/07,31.24,26.38,29.97
2001/02/06,30.3,25.56,29.16
2001/02/05,30.48,25.32,28.97
2001/02/02,31.09,25.99,29.84
2001/02/01,29.83,24.94,28.87
2001/01/30,29.07,23.71,27.35
2001/01/29,29.08,23.48,26.86
2001/01/26,29.83,24.11,27.43
2001/01/25,31.6,23.77,26.77
2001/01/24,31.32,23.45,26.43
2001/01/23,31.64,23.96,27.05
2001/01/22,31.94,23.79,26.96
2001/01/19,32.24,24.98,28.22
2001/01/18,30.42,23.04,26.16
2001/01/17,29.59,22.38,25.2
2001/01/16,30.28,22.86,25.68
2001/01/15,29.8,23.29,26.4
2001/01/12,29.88,22.45,25.75
2001/01/11,29.37,22.39,25.6
2001/01/10,29.43,22.35,25.5
2001/01/09,27.74,21.54,24.54
2001/01/05,27.93,22.05,24.78
2001/01/04,28.13,21.94,24.72
2001/01/03,28.08,21.61,24.55
2001/01/02,27.24,20.86,23.98
2000/12/29,26.75,20.5,23.54
2000/12/28,25.78,19.42,22.54
2000/12/27,26.47,19.91,23.37
2000/12/26,26.5,20.14,23.52
2000/12/22,25.83,19.75,22.7
2000/12/21,26.01,20.03,22.96
2000/12/20,25.88,19.58,22.53
2000/12/15,28.84,21.18,25.48
2000/12/14,27.97,19.1,25.1
2000/12/13,28.72,20.3,25.8
2000/12/12,29.63,22.4,27.25
2000/12/11,29.6,22.89,27.6
2000/12/08,28.64,22.7,26.88
2000/12/07,29.37,23.33,27.51
2000/12/06,29.87,23.95,28.03
2000/12/05,29.56,23.36,27.59
2000/12/04,31.19,25.09,29.81
2000/12/01,31.98,25.75,31.15
2000/11/30,33.67,27.65,32.73
2000/11/29,34.57,28.81,33.49
2000/11/28,34.17,28.39,33.24
2000/11/27,35.3,28.97,34.12
2000/11/24,36,29.42,33.01
2000/11/23,36,29.42,33.2
2000/11/22,35.99,29.27,34.06
2000/11/21,35.97,29.46,33.91
2000/11/20,36.22,29.74,34.12
2000/11/17,35.77,30.06,34.26
2000/11/16,35.07,29.58,33.61
2000/11/15,35.58,31.93,34.5
2000/11/14,34.92,31.64,33.34
2000/11/13,34.55,32.93,33.48
2000/11/10,34.05,32.12,32.37
2000/11/09,33.92,32.1,32.35
2000/11/08,33.24,31.3,31.58
2000/11/07,33.39,31.44,31.83
2000/11/06,32.96,31.07,31.41
2000/11/03,32.75,30.77,31.23
2000/11/02,32.59,30.47,30.92
2000/11/01,33.26,31.09,31.54
2000/10/31,32.64,30.67,30.97
2000/10/30,32.83,30.51,30.77
2000/10/27,32.74,30.55,31.07
2000/10/26,33.76,31.47,32.03
2000/10/25,33.51,30.85,31.39
2000/10/24,34.35,31.15,31.69
2000/10/23,35.02,31.9,32.31
2000/10/20,34,31.44,31.74
2000/10/19,32.94,30.4,30.68
2000/10/18,33.5,30.99,31.15
2000/10/17,33.07,30.35,31
2000/10/16,32.72,30.37,30.92
2000/10/13,34.68,30.63,32.39
2000/10/12,36.01,32.34,34.45
2000/10/11,33.2,29.95,31.95
2000/10/10,33.12,30.18,31.78
2000/10/09,31.91,29.94,30.7
2000/10/06,30.94,29.59,30.16
2000/10/05,30.64,29.23,29.83
2000/10/04,30.98,29.35,29.94
2000/10/03,32.13,30.33,30.59
2000/10/02,32.08,29.73,30.88
2000/09/29,30.94,28.3,29.47
2000/09/28,30.34,27.77,28.95
2000/09/27,31.43,29.02,30.07
2000/09/26,31.49,29.18,29.7
2000/09/25,32.01,29.03,30.01
2000/09/22,32.35,29.2,30.75
2000/09/21,34.29,30.37,32.47
2000/09/20,36.91,31.35,34.15
2000/09/19,36.43,31.01,33.71
2000/09/18,36.81,31.68,34.59
2000/09/15,35.92,31.69,34.89
2000/09/14,34.15,29.48,32.68
2000/09/13,33.83,28.92,32.1
2000/09/12,34.3,29.47,32.62
2000/09/11,35.16,30.82,33.8
2000/09/08,33.64,29.73,36.15
2000/09/06,35.04,31.18,37.78
2000/09/05,33.87,30.23,36.45
2000/09/04,33.5,29.97,35.9
2000/09/01,33.41,29.49,35.4
2000/08/31,33.08,29.11,35.01
2000/08/30,33.26,29.06,34.95
2000/08/29,32.84,28.78,34.67
2000/08/28,32.87,28.92,34.67
2000/08/25,34.35,27.86,33.58
2000/08/24,33.13,27.53,33.1
2000/08/23,32.77,28.14,33.49
2000/08/22,31.22,27.39,32.55
2000/08/21,32.45,28.05,33.46
2000/08/18,32.03,28.15,33.65
2000/08/17,31.96,27.7,33.33
2000/08/16,31.73,27.03,32.26
2000/08/15,31.73,27.03,32.26
2000/08/14,31.94,26.81,31.36
2000/08/11,30.82,26.39,30.75
2000/08/10,31.29,26.56,30.84
2000/08/09,30.35,26.01,29.43
2000/08/08,29.17,25.4,29.02
2000/08/07,28.88,25.08,28.2
2000/08/04,29.93,25.9,29.2
2000/08/03,28.68,25.02,28
2000/08/02,28.22,24.54,27.33
2000/08/01,27.78,24.44,26.85
2000/07/31,27.41,24.06,26.44
2000/07/28,28.08,24.45,26.62
2000/07/27,28.05,24.3,26.62
2000/07/26,27.91,24.02,26.18
2000/07/25,27.91,24.02,26.18
2000/07/24,27.83,24.54,26.17
2000/07/21,28.64,25.16,26.97
2000/07/20,30.34,25.52,27.71
2000/07/19,31.36,26.22,28.57
2000/07/18,31.89,26.63,29.47
2000/07/17,30.73,26.05,28.8
2000/07/14,31.32,27.51,29.83
2000/07/13,31.52,27.86,30.26
2000/07/12,30.36,27.67,29.99
2000/07/11,29.8,27.16,29.36
2000/07/10,29.79,26.77,29.2
2000/07/07,30.42,26.93,31.07
2000/07/06,30.19,26.67,30.93
2000/07/05,30.87,26.79,30.83
2000/06/30,32.45,27.71,32.17
2000/06/29,32.7,27.83,32.13
2000/06/28,31.84,27.38,31.57
2000/06/27,32.11,27.92,31.89
2000/06/26,31.59,27.38,31.14
2000/06/23,34.73,27.72,31.57
2000/06/22,34.73,27.7,31.41
2000/06/21,33.81,26.96,30.58
2000/06/20,33.05,26.87,28.26
2000/06/19,31.71,25.91,29.1
2000/06/16,32.28,26.27,29.51
2000/06/15,32.91,27.8,30.75
2000/06/14,32.8,28.01,31.07
2000/06/13,32.51,28.58,31.48
2000/06/12,31.82,28.32,31.5
2000/06/09,30.26,27.04,29.69
2000/06/08,29.81,26.78,29.23
2000/06/07,30.02,26.84,29.39
2000/06/06,29.88,26.64,28.91
2000/06/05,29.65,26.1,28.49
2000/06/02,30.4,26.75,29.68
2000/06/01,30.26,26.77,29.93
2000/05/31,28.98,25.66,28.5
2000/05/30,30.3,26.51,29.81
2000/05/26,29.98,26,29.53
2000/05/25,30.41,26.86,29.92
2000/05/24,29.94,26.52,29.3
2000/05/23,28.71,25.96,28.04
2000/05/22,28.6,25.47,28.03
2000/05/19,29.89,26.56,29.32
2000/05/18,30.42,26.77,29.65
2000/05/17,29.42,26.16,28.58
2000/05/16,29.71,26.37,28.79
2000/05/15,29.86,27.32,28.58
2000/05/12,29.71,27.17,28.22
2000/05/11,29.22,26.77,27.65
2000/05/10,28.11,25.67,26.48
2000/05/09,28.75,25.84,27.29
2000/05/08,28.04,24.86,26.58
2000/05/05,27.2,24.77,25.84
2000/05/04,26.96,24.41,25.84
2000/05/03,26.68,23.99,25.5
2000/05/02,26.82,23.9,25.34
2000/05/01,25.8,22.94,24.19
2000/04/28,25.62,22.62,24.04
2000/04/27,25.45,22.82,24.05
2000/04/26,24.64,22.82,22.95
2000/04/25,26.76,22.95,23.24
2000/04/24,27.45,23.03,23.96
2000/04/21,26.6,23,23.65
2000/04/20,27.43,23,23.92
2000/04/19,27.3,22.31,23.67
2000/04/18,26.15,21.6,23.06
2000/04/17,25.99,21.4,23.02
2000/04/14,25.2,21.19,21.72
2000/04/13,24.98,20.65,22.18
2000/04/12,25.05,20.65,22.26
2000/04/11,23.73,20.42,21.04
2000/04/10,23.28,22.53,20.4
2000/04/07,24.65,22.53,21.74
2000/04/06,25.28,22.94,22.59
2000/04/05,25.43,22.32,25.75
2000/04/04,25.05,23.4,22.73
2000/04/03,26.13,23.72,23.6
2000/03/31,26.5,23.9,23.86
2000/03/30,26.3,23.37,23.63
2000/03/29,26.05,23.75,24.2
2000/03/28,26.68,23.7,24.61
2000/03/27,27.4,24.05,25.45
2000/03/24,27.48,24,25.2
2000/03/23,26.78,23.45,24.75
2000/03/21,28,25.04,25.51
2000/03/20,29.43,25.61,25.8
2000/03/17,30.53,24.5,28.09
2000/03/16,30.68,25.18,28.16
2000/03/15,31.55,25.18,28.16
2000/03/14,32.1,25.86,29.16
2000/03/13,31.63,25.53,28.52
2000/03/10,31.64,26,29.35
2000/03/09,31.55,25.18,28.16
2000/03/08,31.37,26.44,30.17
